id,subject,body,text,category,category_id
flight_563,✈️ Adventure Starts Soon: Emirates Flight EM341,"Enjoy premium comfort and priority boarding on your Emirates Flight EM341. Departure 2025-11-01, Mumbai → New York.","✈️ Adventure Starts Soon: Emirates Flight EM341 Enjoy premium comfort and priority boarding on your Emirates Flight EM341. Departure 2025-11-01, Mumbai → New York.",flight_booking,7
flight_564,Your Trip is Coming Up! Emirates Flight EM338,Adventure awaits! Emirates Flight EM338 from Mumbai to Chennai. Pack your bags and enjoy the journey.,Your Trip is Coming Up! Emirates Flight EM338 Adventure awaits! Emirates Flight EM338 from Mumbai to Chennai. Pack your bags and enjoy the journey.,flight_booking,7
flight_565,Earn Miles on Singapore Airlines Flight SI811,Boarding soon! Singapore Airlines SI811 departs Mumbai at 04:45 on 2025-11-30. Ensure you have your ID and ticket ready.,Earn Miles on Singapore Airlines Flight SI811 Boarding soon! Singapore Airlines SI811 departs Mumbai at 04:45 on 2025-11-30. Ensure you have your ID and ticket ready.,flight_booking,7
flight_566,Your Journey with IndiGo is About to Begin!,Adventure awaits! IndiGo Flight IN623 from Singapore to London. Pack your bags and enjoy the journey.,Your Journey with IndiGo is About to Begin! Adventure awaits! IndiGo Flight IN623 from Singapore to London. Pack your bags and enjoy the journey.,flight_booking,7
flight_567,🛬 Landing Soon: Delta DE844,"Reminder: Check-in is open for your Delta Flight DE844. Departure from Tokyo at 22:05, arriving Chennai at 23:16.","🛬 Landing Soon: Delta DE844 Reminder: Check-in is open for your Delta Flight DE844. Departure from Tokyo at 22:05, arriving Chennai at 23:16.",flight_booking,7
flight_568,🕒 Departure Alert: Singapore Airlines Flight SI424 on 2025-11-19,"Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI424. Departure 2025-11-19, Tokyo → London.","🕒 Departure Alert: Singapore Airlines Flight SI424 on 2025-11-19 Enjoy premium comfort and priority boarding on your Singapore Airlines Flight SI424. Departure 2025-11-19, Tokyo → London.",flight_booking,7
flight_569,🕒 Departure Alert: IndiGo Flight IN553 on 2025-11-03,Boarding soon! IndiGo IN553 departs Mumbai at 17:42 on 2025-11-03. Ensure you have your ID and ticket ready.,🕒 Departure Alert: IndiGo Flight IN553 on 2025-11-03 Boarding soon! IndiGo IN553 departs Mumbai at 17:42 on 2025-11-03. Ensure you have your ID and ticket ready.,flight_booking,7
flight_570,Flight DE295 with Delta – Booking Complete,Adventure awaits! Delta Flight DE295 from London to Singapore. Pack your bags and enjoy the journey.,Flight DE295 with Delta – Booking Complete Adventure awaits! Delta Flight DE295 from London to Singapore. Pack your bags and enjoy the journey.,flight_booking,7
flight_571,Booking Successful: Singapore Airlines Flight SI191,Explore Seoul on 2025-11-20! Flight SI191 with Singapore Airlines departs Dubai at 04:49.,Booking Successful: Singapore Airlines Flight SI191 Explore Seoul on 2025-11-20! Flight SI191 with Singapore Airlines departs Dubai at 04:49.,flight_booking,7
flight_572,Boarding Pass Inside: Lufthansa Flight LU456,"Your next adventure starts here! Lufthansa Flight LU456, London → Mumbai, 2025-12-05. Seat Class: Business.","Boarding Pass Inside: Lufthansa Flight LU456 Your next adventure starts here! Lufthansa Flight LU456, London → Mumbai, 2025-12-05. Seat Class: Business.",flight_booking,7
flight_573,Prepare for Departure: Lufthansa LU787 from Beijing,"Enjoy premium comfort and priority boarding on your Lufthansa Flight LU787. Departure 2025-11-24, Beijing → Chennai.","Prepare for Departure: Lufthansa LU787 from Beijing Enjoy premium comfort and priority boarding on your Lufthansa Flight LU787. Departure 2025-11-24, Beijing → Chennai.",flight_booking,7
flight_574,Luxury Travel Awaits! Qatar Airways QA504 Booking Confirmed,Hurry! Boarding for Qatar Airways Flight QA504 begins soon. Don't miss your departure.,Luxury Travel Awaits! Qatar Airways QA504 Booking Confirmed Hurry! Boarding for Qatar Airways Flight QA504 begins soon. Don't miss your departure.,flight_booking,7
flight_575,Exclusive: Qatar Airways Flight Deals for Mumbai → Singapore,"Earn reward points on your upcoming flight QA315 with Qatar Airways. Book meals, lounges, and more at https://www.qatarairways.com/book/QA315.","Exclusive: Qatar Airways Flight Deals for Mumbai → Singapore Earn reward points on your upcoming flight QA315 with Qatar Airways. Book meals, lounges, and more at https://www.qatarairways.com/book/QA315.",flight_booking,7
flight_576,Pack Your Bags! Qatar Airways Flight QA864 Awaits,"Business travel itinerary: Qatar Airways Flight QA864. Departure: Chennai at 09:55, arrival: Dubai at 06:40.","Pack Your Bags! Qatar Airways Flight QA864 Awaits Business travel itinerary: Qatar Airways Flight QA864. Departure: Chennai at 09:55, arrival: Dubai at 06:40.",flight_booking,7
flight_577,⏳ Boarding Soon: Singapore Airlines SI355,"Your next adventure starts here! Singapore Airlines Flight SI355, Dubai → Singapore, 2025-12-29. Seat Class: Business.","⏳ Boarding Soon: Singapore Airlines SI355 Your next adventure starts here! Singapore Airlines Flight SI355, Dubai → Singapore, 2025-12-29. Seat Class: Business.",flight_booking,7
flight_578,Your Trip is Coming Up! Emirates Flight EM653,"Reminder: Check-in is open for your Emirates Flight EM653. Departure from Kuala Lumpur at 04:24, arriving Beijing at 17:52.","Your Trip is Coming Up! Emirates Flight EM653 Reminder: Check-in is open for your Emirates Flight EM653. Departure from Kuala Lumpur at 04:24, arriving Beijing at 17:52.",flight_booking,7
flight_579,Check-in Open for IndiGo Flight IN305,Your journey is ready! Flight IN305 with IndiGo leaves Tokyo at 12:58 on 2025-11-18 and lands in Beijing at 16:22. Seat Class: First.,Check-in Open for IndiGo Flight IN305 Your journey is ready! Flight IN305 with IndiGo leaves Tokyo at 12:58 on 2025-11-18 and lands in Beijing at 16:22. Seat Class: First.,flight_booking,7
flight_580,Your Next Adventure: IndiGo Beijing → Tokyo,✈️ Ready for takeoff? Flight IN964 with IndiGo departs Beijing at 11:06. Arrival: Tokyo at 13:53.,Your Next Adventure: IndiGo Beijing → Tokyo ✈️ Ready for takeoff? Flight IN964 with IndiGo departs Beijing at 11:06. Arrival: Tokyo at 13:53.,flight_booking,7
flight_581,Upcoming Flight Alert: Qatar Airways QA400,"Enjoy premium comfort and priority boarding on your Qatar Airways Flight QA400. Departure 2025-12-27, Dubai → Singapore.","Upcoming Flight Alert: Qatar Airways QA400 Enjoy premium comfort and priority boarding on your Qatar Airways Flight QA400. Departure 2025-12-27, Dubai → Singapore.",flight_booking,7
flight_582,Last-Minute Flight Alert: Qatar Airways QA231,Family trip confirmed! Qatar Airways Flight QA231 from Kuala Lumpur to Dubai. Seats booked: Economy.,Last-Minute Flight Alert: Qatar Airways QA231 Family trip confirmed! Qatar Airways Flight QA231 from Kuala Lumpur to Dubai. Seats booked: Economy.,flight_booking,7
flight_583,Reminder: IndiGo Flight IN607 on 2025-11-10,Your journey is ready! Flight IN607 with IndiGo leaves Seoul at 06:42 on 2025-11-10 and lands in London at 11:05. Seat Class: Business.,Reminder: IndiGo Flight IN607 on 2025-11-10 Your journey is ready! Flight IN607 with IndiGo leaves Seoul at 06:42 on 2025-11-10 and lands in London at 11:05. Seat Class: Business.,flight_booking,7
flight_584,Reminder: IndiGo Flight IN808 on 2025-12-16,It's almost time to fly! IndiGo IN808 departs New York at 08:45. Arrival: Kuala Lumpur at 04:49.,Reminder: IndiGo Flight IN808 on 2025-12-16 It's almost time to fly! IndiGo IN808 departs New York at 08:45. Arrival: Kuala Lumpur at 04:49.,flight_booking,7
flight_585,⏳ Boarding Soon: Lufthansa LU250,"Business travel itinerary: Lufthansa Flight LU250. Departure: Singapore at 21:57, arrival: New York at 18:29.","⏳ Boarding Soon: Lufthansa LU250 Business travel itinerary: Lufthansa Flight LU250. Departure: Singapore at 21:57, arrival: New York at 18:29.",flight_booking,7
flight_586,🛫 Your Flight SI708 with Singapore Airlines is Booked!,✈️ Ready for takeoff? Flight SI708 with Singapore Airlines departs Kuala Lumpur at 00:42. Arrival: Singapore at 00:33.,🛫 Your Flight SI708 with Singapore Airlines is Booked! ✈️ Ready for takeoff? Flight SI708 with Singapore Airlines departs Kuala Lumpur at 00:42. Arrival: Singapore at 00:33.,flight_booking,7
flight_587,Family Trip? Qatar Airways Flight QA834 Details Inside,"Your VIP access is confirmed for Qatar Airways Flight QA834. Seat Class: Economy. Departure: 2025-11-18, 13:51.","Family Trip? Qatar Airways Flight QA834 Details Inside Your VIP access is confirmed for Qatar Airways Flight QA834. Seat Class: Economy. Departure: 2025-11-18, 13:51.",flight_booking,7
flight_588,Special Offer: Singapore Airlines Flight SI213 This Week,It's almost time to fly! Singapore Airlines SI213 departs Seoul at 05:42. Arrival: Mumbai at 21:51.,Special Offer: Singapore Airlines Flight SI213 This Week It's almost time to fly! Singapore Airlines SI213 departs Seoul at 05:42. Arrival: Mumbai at 21:51.,flight_booking,7
flight_589,🛫 Your Flight DE198 with Delta is Booked!,"Business travel itinerary: Delta Flight DE198. Departure: Tokyo at 02:12, arrival: Beijing at 12:52.","🛫 Your Flight DE198 with Delta is Booked! Business travel itinerary: Delta Flight DE198. Departure: Tokyo at 02:12, arrival: Beijing at 12:52.",flight_booking,7
flight_590,Earn Miles on Delta Flight DE830,"Business travel itinerary: Delta Flight DE830. Departure: Beijing at 22:33, arrival: New York at 23:31.","Earn Miles on Delta Flight DE830 Business travel itinerary: Delta Flight DE830. Departure: Beijing at 22:33, arrival: New York at 23:31.",flight_booking,7
flight_591,Exclusive: Cathay Pacific Flight Deals for Dubai → Beijing,Booking complete! Cathay Pacific Flight CA721 from Dubai to Beijing. Departure: 2025-11-18 at 09:27. Arrival: 07:44. Reserve extras here: https://www.cathaypacific.com/book/CA721,Exclusive: Cathay Pacific Flight Deals for Dubai → Beijing Booking complete! Cathay Pacific Flight CA721 from Dubai to Beijing. Departure: 2025-11-18 at 09:27. Arrival: 07:44. Reserve extras here: https://www.cathaypacific.com/book/CA721,flight_booking,7
flight_592,Fly with Qatar Airways – Upgrade to Business Class!,✈️ Ready for takeoff? Flight QA490 with Qatar Airways departs Kuala Lumpur at 14:36. Arrival: Seoul at 12:09.,Fly with Qatar Airways – Upgrade to Business Class! ✈️ Ready for takeoff? Flight QA490 with Qatar Airways departs Kuala Lumpur at 14:36. Arrival: Seoul at 12:09.,flight_booking,7
flight_593,Travel Abroad with Delta – New York to Tokyo,Hurry! Boarding for Delta Flight DE865 begins soon. Don't miss your departure.,Travel Abroad with Delta – New York to Tokyo Hurry! Boarding for Delta Flight DE865 begins soon. Don't miss your departure.,flight_booking,7
flight_594,Flight DE862 with Delta – Booking Complete,Last chance to check-in for your flight DE862 with Delta. Departure: 2025-12-29 22:07.,Flight DE862 with Delta – Booking Complete Last chance to check-in for your flight DE862 with Delta. Departure: 2025-12-29 22:07.,flight_booking,7
flight_595,🛬 Landing Soon: Cathay Pacific CA697,Travel across continents! Cathay Pacific Flight CA697 from Mumbai to Chennai departs 2025-12-17. Check-in: https://www.cathaypacific.com/book/CA697,🛬 Landing Soon: Cathay Pacific CA697 Travel across continents! Cathay Pacific Flight CA697 from Mumbai to Chennai departs 2025-12-17. Check-in: https://www.cathaypacific.com/book/CA697,flight_booking,7
flight_596,🎟️ E-Ticket for Singapore Airlines SI167,Travel across continents! Singapore Airlines Flight SI167 from Kuala Lumpur to Singapore departs 2025-12-13. Check-in: https://www.singaporeairlines.com/book/SI167,🎟️ E-Ticket for Singapore Airlines SI167 Travel across continents! Singapore Airlines Flight SI167 from Kuala Lumpur to Singapore departs 2025-12-13. Check-in: https://www.singaporeairlines.com/book/SI167,flight_booking,7
flight_597,Check-in Open for Emirates Flight EM131,"Your next adventure starts here! Emirates Flight EM131, Kuala Lumpur → Singapore, 2025-12-17. Seat Class: Business.","Check-in Open for Emirates Flight EM131 Your next adventure starts here! Emirates Flight EM131, Kuala Lumpur → Singapore, 2025-12-17. Seat Class: Business.",flight_booking,7
flight_598,Miles Update: Qatar Airways Flight QA980 Confirmation,It's almost time to fly! Qatar Airways QA980 departs Mumbai at 13:25. Arrival: Tokyo at 21:00.,Miles Update: Qatar Airways Flight QA980 Confirmation It's almost time to fly! Qatar Airways QA980 departs Mumbai at 13:25. Arrival: Tokyo at 21:00.,flight_booking,7
flight_599,Upcoming Flight Alert: Delta DE287,Explore Singapore on 2025-12-29! Flight DE287 with Delta departs Beijing at 17:46.,Upcoming Flight Alert: Delta DE287 Explore Singapore on 2025-12-29! Flight DE287 with Delta departs Beijing at 17:46.,flight_booking,7
flight_600,Family Trip? Emirates Flight EM194 Details Inside,Boarding soon! Emirates EM194 departs Seoul at 13:13 on 2025-11-16. Ensure you have your ID and ticket ready.,Family Trip? Emirates Flight EM194 Details Inside Boarding soon! Emirates EM194 departs Seoul at 13:13 on 2025-11-16. Ensure you have your ID and ticket ready.,flight_booking,7
flight_601,Your Next Adventure: Lufthansa Mumbai → Beijing,Travel across continents! Lufthansa Flight LU489 from Mumbai to Beijing departs 2025-12-26. Check-in: https://www.lufthansa.com/book/LU489,Your Next Adventure: Lufthansa Mumbai → Beijing Travel across continents! Lufthansa Flight LU489 from Mumbai to Beijing departs 2025-12-26. Check-in: https://www.lufthansa.com/book/LU489,flight_booking,7
flight_602,Earn Points on Your Upcoming Flight IN621 with IndiGo,"Your next adventure starts here! IndiGo Flight IN621, New York → Dubai, 2025-12-24. Seat Class: Economy.","Earn Points on Your Upcoming Flight IN621 with IndiGo Your next adventure starts here! IndiGo Flight IN621, New York → Dubai, 2025-12-24. Seat Class: Economy.",flight_booking,7
flight_603,🎟️ E-Ticket for Qatar Airways QA640,"Your VIP access is confirmed for Qatar Airways Flight QA640. Seat Class: First. Departure: 2025-11-27, 00:57.","🎟️ E-Ticket for Qatar Airways QA640 Your VIP access is confirmed for Qatar Airways Flight QA640. Seat Class: First. Departure: 2025-11-27, 00:57.",flight_booking,7
flight_604,Reminder: Delta Flight DE726 on 2025-11-20,"Your VIP access is confirmed for Delta Flight DE726. Seat Class: Business. Departure: 2025-11-20, 08:10.","Reminder: Delta Flight DE726 on 2025-11-20 Your VIP access is confirmed for Delta Flight DE726. Seat Class: Business. Departure: 2025-11-20, 08:10.",flight_booking,7
flight_605,Cathay Pacific Flight CA358 – Your Ticket Details,Your journey is ready! Flight CA358 with Cathay Pacific leaves Kuala Lumpur at 04:43 on 2025-12-20 and lands in New York at 23:41. Seat Class: Economy.,Cathay Pacific Flight CA358 – Your Ticket Details Your journey is ready! Flight CA358 with Cathay Pacific leaves Kuala Lumpur at 04:43 on 2025-12-20 and lands in New York at 23:41. Seat Class: Economy.,flight_booking,7
flight_606,Prepare for Departure: Singapore Airlines SI823 from Chennai,Last chance to check-in for your flight SI823 with Singapore Airlines. Departure: 2025-11-21 01:32.,Prepare for Departure: Singapore Airlines SI823 from Chennai Last chance to check-in for your flight SI823 with Singapore Airlines. Departure: 2025-11-21 01:32.,flight_booking,7
flight_607,Fly with Emirates – Upgrade to Business Class!,"Earn reward points on your upcoming flight EM481 with Emirates. Book meals, lounges, and more at https://www.emirates.com/book/EM481.","Fly with Emirates – Upgrade to Business Class! Earn reward points on your upcoming flight EM481 with Emirates. Book meals, lounges, and more at https://www.emirates.com/book/EM481.",flight_booking,7
flight_608,E-Ticket for IndiGo Flight IN970 from Chennai to Kuala Lumpur,"Your VIP access is confirmed for IndiGo Flight IN970. Seat Class: First. Departure: 2025-12-27, 04:49.","E-Ticket for IndiGo Flight IN970 from Chennai to Kuala Lumpur Your VIP access is confirmed for IndiGo Flight IN970. Seat Class: First. Departure: 2025-12-27, 04:49.",flight_booking,7
flight_609,Reminder: Qatar Airways Flight QA169 on 2025-12-05,Family trip confirmed! Qatar Airways Flight QA169 from Kuala Lumpur to Tokyo. Seats booked: Business.,Reminder: Qatar Airways Flight QA169 on 2025-12-05 Family trip confirmed! Qatar Airways Flight QA169 from Kuala Lumpur to Tokyo. Seats booked: Business.,flight_booking,7
flight_610,⏳ Boarding Soon: Lufthansa LU433,"Your next adventure starts here! Lufthansa Flight LU433, London → Chennai, 2025-11-07. Seat Class: Economy.","⏳ Boarding Soon: Lufthansa LU433 Your next adventure starts here! Lufthansa Flight LU433, London → Chennai, 2025-11-07. Seat Class: Economy.",flight_booking,7
flight_611,Boarding Pass Inside: Lufthansa Flight LU889,Hello! Your flight LU889 with Lufthansa is confirmed. Depart from Mumbai at 08:00 on 2025-12-08 and arrive at Singapore at 18:32. Seat Class: First. Price: $417.,Boarding Pass Inside: Lufthansa Flight LU889 Hello! Your flight LU889 with Lufthansa is confirmed. Depart from Mumbai at 08:00 on 2025-12-08 and arrive at Singapore at 18:32. Seat Class: First. Price: $417.,flight_booking,7
flight_612,Exclusive: Singapore Airlines Flight Deals for Dubai → Chennai,Boarding soon! Singapore Airlines SI668 departs Dubai at 00:05 on 2025-12-05. Ensure you have your ID and ticket ready.,Exclusive: Singapore Airlines Flight Deals for Dubai → Chennai Boarding soon! Singapore Airlines SI668 departs Dubai at 00:05 on 2025-12-05. Ensure you have your ID and ticket ready.,flight_booking,7
flight_613,Earn Miles on Qatar Airways Flight QA697,"Business travel itinerary: Qatar Airways Flight QA697. Departure: Kuala Lumpur at 15:42, arrival: Chennai at 15:15.","Earn Miles on Qatar Airways Flight QA697 Business travel itinerary: Qatar Airways Flight QA697. Departure: Kuala Lumpur at 15:42, arrival: Chennai at 15:15.",flight_booking,7
flight_614,Your Next Adventure: Cathay Pacific Dubai → Seoul,It's almost time to fly! Cathay Pacific CA702 departs Dubai at 07:07. Arrival: Seoul at 09:47.,Your Next Adventure: Cathay Pacific Dubai → Seoul It's almost time to fly! Cathay Pacific CA702 departs Dubai at 07:07. Arrival: Seoul at 09:47.,flight_booking,7
flight_615,Group Booking Confirmed: Lufthansa LU345,Explore London on 2025-11-01! Flight LU345 with Lufthansa departs Beijing at 21:16.,Group Booking Confirmed: Lufthansa LU345 Explore London on 2025-11-01! Flight LU345 with Lufthansa departs Beijing at 21:16.,flight_booking,7
flight_616,Flight CA917 with Cathay Pacific – Booking Complete,Last chance to check-in for your flight CA917 with Cathay Pacific. Departure: 2025-12-13 15:15.,Flight CA917 with Cathay Pacific – Booking Complete Last chance to check-in for your flight CA917 with Cathay Pacific. Departure: 2025-12-13 15:15.,flight_booking,7
flight_617,Family Trip? Cathay Pacific Flight CA142 Details Inside,Family trip confirmed! Cathay Pacific Flight CA142 from New York to Mumbai. Seats booked: First.,Family Trip? Cathay Pacific Flight CA142 Details Inside Family trip confirmed! Cathay Pacific Flight CA142 from New York to Mumbai. Seats booked: First.,flight_booking,7
flight_618,Flight QA753 with Qatar Airways – Booking Complete,Last chance to check-in for your flight QA753 with Qatar Airways. Departure: 2025-11-03 11:59.,Flight QA753 with Qatar Airways – Booking Complete Last chance to check-in for your flight QA753 with Qatar Airways. Departure: 2025-11-03 11:59.,flight_booking,7
flight_619,Ready to Fly? Emirates EM629 from Mumbai to New York,It's almost time to fly! Emirates EM629 departs Mumbai at 15:44. Arrival: New York at 23:11.,Ready to Fly? Emirates EM629 from Mumbai to New York It's almost time to fly! Emirates EM629 departs Mumbai at 15:44. Arrival: New York at 23:11.,flight_booking,7
flight_620,Travel Abroad with Qatar Airways – Tokyo to New York,Special offer! Add baggage or meals to your Qatar Airways flight QA737 at https://www.qatarairways.com/book/QA737.,Travel Abroad with Qatar Airways – Tokyo to New York Special offer! Add baggage or meals to your Qatar Airways flight QA737 at https://www.qatarairways.com/book/QA737.,flight_booking,7
flight_621,Flight EM490 with Emirates – Booking Complete,Special offer! Add baggage or meals to your Emirates flight EM490 at https://www.emirates.com/book/EM490.,Flight EM490 with Emirates – Booking Complete Special offer! Add baggage or meals to your Emirates flight EM490 at https://www.emirates.com/book/EM490.,flight_booking,7
flight_622,Enjoy Premium Comfort on Qatar Airways Flight QA937,Explore Tokyo on 2025-12-24! Flight QA937 with Qatar Airways departs Dubai at 16:00.,Enjoy Premium Comfort on Qatar Airways Flight QA937 Explore Tokyo on 2025-12-24! Flight QA937 with Qatar Airways departs Dubai at 16:00.,flight_booking,7
flight_623,Your Flight LU643 is About to Depart! ⏰,Travel across continents! Lufthansa Flight LU643 from New York to Singapore departs 2025-12-02. Check-in: https://www.lufthansa.com/book/LU643,Your Flight LU643 is About to Depart! ⏰ Travel across continents! Lufthansa Flight LU643 from New York to Singapore departs 2025-12-02. Check-in: https://www.lufthansa.com/book/LU643,flight_booking,7
flight_624,Your Trip is Coming Up! Emirates Flight EM218,"Upgrade your seat for extra comfort on Emirates EM218. Departure Singapore, arrival Kuala Lumpur.","Your Trip is Coming Up! Emirates Flight EM218 Upgrade your seat for extra comfort on Emirates EM218. Departure Singapore, arrival Kuala Lumpur.",flight_booking,7
flight_625,Booking Successful: Emirates Flight EM106,Explore Chennai on 2025-11-30! Flight EM106 with Emirates departs Tokyo at 14:40.,Booking Successful: Emirates Flight EM106 Explore Chennai on 2025-11-30! Flight EM106 with Emirates departs Tokyo at 14:40.,flight_booking,7
flight_626,Emirates Flight EM970 – Your Ticket Details,Travel across continents! Emirates Flight EM970 from London to Dubai departs 2025-11-03. Check-in: https://www.emirates.com/book/EM970,Emirates Flight EM970 – Your Ticket Details Travel across continents! Emirates Flight EM970 from London to Dubai departs 2025-11-03. Check-in: https://www.emirates.com/book/EM970,flight_booking,7
flight_627,Last Chance to Check-in: Lufthansa Flight LU907,Travel across continents! Lufthansa Flight LU907 from New York to Seoul departs 2025-12-11. Check-in: https://www.lufthansa.com/book/LU907,Last Chance to Check-in: Lufthansa Flight LU907 Travel across continents! Lufthansa Flight LU907 from New York to Seoul departs 2025-12-11. Check-in: https://www.lufthansa.com/book/LU907,flight_booking,7
flight_628,🕒 Departure Alert: Singapore Airlines Flight SI337 on 2025-11-03,"Your VIP access is confirmed for Singapore Airlines Flight SI337. Seat Class: Economy. Departure: 2025-11-03, 08:01.","🕒 Departure Alert: Singapore Airlines Flight SI337 on 2025-11-03 Your VIP access is confirmed for Singapore Airlines Flight SI337. Seat Class: Economy. Departure: 2025-11-03, 08:01.",flight_booking,7
flight_629,🌍 Explore New York – Qatar Airways Flight QA862,Special offer! Add baggage or meals to your Qatar Airways flight QA862 at https://www.qatarairways.com/book/QA862.,🌍 Explore New York – Qatar Airways Flight QA862 Special offer! Add baggage or meals to your Qatar Airways flight QA862 at https://www.qatarairways.com/book/QA862.,flight_booking,7
flight_630,🛬 Landing Soon: Qatar Airways QA982,Family trip confirmed! Qatar Airways Flight QA982 from Kuala Lumpur to Seoul. Seats booked: Business.,🛬 Landing Soon: Qatar Airways QA982 Family trip confirmed! Qatar Airways Flight QA982 from Kuala Lumpur to Seoul. Seats booked: Business.,flight_booking,7
flight_631,Earn Miles on Delta Flight DE298,Your journey is ready! Flight DE298 with Delta leaves New York at 22:42 on 2025-11-22 and lands in Chennai at 10:53. Seat Class: Economy.,Earn Miles on Delta Flight DE298 Your journey is ready! Flight DE298 with Delta leaves New York at 22:42 on 2025-11-22 and lands in Chennai at 10:53. Seat Class: Economy.,flight_booking,7
flight_632,Last-Minute Flight Alert: Delta DE802,Hello! Your flight DE802 with Delta is confirmed. Depart from Singapore at 23:21 on 2025-12-15 and arrive at Beijing at 22:04. Seat Class: Economy. Price: $1102.,Last-Minute Flight Alert: Delta DE802 Hello! Your flight DE802 with Delta is confirmed. Depart from Singapore at 23:21 on 2025-12-15 and arrive at Beijing at 22:04. Seat Class: Economy. Price: $1102.,flight_booking,7
flight_633,Your VIP Seat on Cathay Pacific Flight CA589 is Ready,Hello! Your flight CA589 with Cathay Pacific is confirmed. Depart from Mumbai at 00:35 on 2025-12-29 and arrive at Seoul at 05:48. Seat Class: First. Price: $411.,Your VIP Seat on Cathay Pacific Flight CA589 is Ready Hello! Your flight CA589 with Cathay Pacific is confirmed. Depart from Mumbai at 00:35 on 2025-12-29 and arrive at Seoul at 05:48. Seat Class: First. Price: $411.,flight_booking,7
flight_634,Group Booking Confirmed: Qatar Airways QA304,Boarding soon! Qatar Airways QA304 departs New York at 16:58 on 2025-12-01. Ensure you have your ID and ticket ready.,Group Booking Confirmed: Qatar Airways QA304 Boarding soon! Qatar Airways QA304 departs New York at 16:58 on 2025-12-01. Ensure you have your ID and ticket ready.,flight_booking,7
flight_635,Special Offer: Delta Flight DE382 This Week,Last chance to check-in for your flight DE382 with Delta. Departure: 2025-11-12 20:52.,Special Offer: Delta Flight DE382 This Week Last chance to check-in for your flight DE382 with Delta. Departure: 2025-11-12 20:52.,flight_booking,7
flight_636,Miles Update: Singapore Airlines Flight SI624 Confirmation,"Your next adventure starts here! Singapore Airlines Flight SI624, Singapore → Kuala Lumpur, 2025-12-24. Seat Class: Economy.","Miles Update: Singapore Airlines Flight SI624 Confirmation Your next adventure starts here! Singapore Airlines Flight SI624, Singapore → Kuala Lumpur, 2025-12-24. Seat Class: Economy.",flight_booking,7
flight_637,VIP Access: Cathay Pacific Flight CA170 Booking Confirmed,Last chance to check-in for your flight CA170 with Cathay Pacific. Departure: 2025-11-09 02:11.,VIP Access: Cathay Pacific Flight CA170 Booking Confirmed Last chance to check-in for your flight CA170 with Cathay Pacific. Departure: 2025-11-09 02:11.,flight_booking,7
flight_638,Earn Miles on Qatar Airways Flight QA777,"Upgrade your seat for extra comfort on Qatar Airways QA777. Departure Mumbai, arrival Dubai.","Earn Miles on Qatar Airways Flight QA777 Upgrade your seat for extra comfort on Qatar Airways QA777. Departure Mumbai, arrival Dubai.",flight_booking,7
flight_639,Last-Minute Flight Alert: Lufthansa LU646,Last chance to check-in for your flight LU646 with Lufthansa. Departure: 2025-12-20 09:12.,Last-Minute Flight Alert: Lufthansa LU646 Last chance to check-in for your flight LU646 with Lufthansa. Departure: 2025-12-20 09:12.,flight_booking,7
flight_640,Emirates Flight EM231 – Your Ticket Details,"Enjoy premium comfort and priority boarding on your Emirates Flight EM231. Departure 2025-11-04, Seoul → London.","Emirates Flight EM231 – Your Ticket Details Enjoy premium comfort and priority boarding on your Emirates Flight EM231. Departure 2025-11-04, Seoul → London.",flight_booking,7
flight_641,Your Trip is Coming Up! Qatar Airways Flight QA719,Explore Mumbai on 2025-12-29! Flight QA719 with Qatar Airways departs Tokyo at 09:06.,Your Trip is Coming Up! Qatar Airways Flight QA719 Explore Mumbai on 2025-12-29! Flight QA719 with Qatar Airways departs Tokyo at 09:06.,flight_booking,7
flight_642,Flight Confirmation: Cathay Pacific CA398 – 2025-11-21,Boarding soon! Cathay Pacific CA398 departs Mumbai at 19:48 on 2025-11-21. Ensure you have your ID and ticket ready.,Flight Confirmation: Cathay Pacific CA398 – 2025-11-21 Boarding soon! Cathay Pacific CA398 departs Mumbai at 19:48 on 2025-11-21. Ensure you have your ID and ticket ready.,flight_booking,7
flight_643,Your Flight with Singapore Airlines is Confirmed! ✈️,"Business travel itinerary: Singapore Airlines Flight SI193. Departure: Mumbai at 19:13, arrival: Kuala Lumpur at 08:37.","Your Flight with Singapore Airlines is Confirmed! ✈️ Business travel itinerary: Singapore Airlines Flight SI193. Departure: Mumbai at 19:13, arrival: Kuala Lumpur at 08:37.",flight_booking,7
flight_644,🌍 Explore Mumbai – Cathay Pacific Flight CA587,Booking complete! Cathay Pacific Flight CA587 from Seoul to Mumbai. Departure: 2025-12-28 at 12:17. Arrival: 11:34. Reserve extras here: https://www.cathaypacific.com/book/CA587,🌍 Explore Mumbai – Cathay Pacific Flight CA587 Booking complete! Cathay Pacific Flight CA587 from Seoul to Mumbai. Departure: 2025-12-28 at 12:17. Arrival: 11:34. Reserve extras here: https://www.cathaypacific.com/book/CA587,flight_booking,7
flight_645,Travel Abroad with IndiGo – Singapore to Seoul,"Business travel itinerary: IndiGo Flight IN540. Departure: Singapore at 07:08, arrival: Seoul at 04:34.","Travel Abroad with IndiGo – Singapore to Seoul Business travel itinerary: IndiGo Flight IN540. Departure: Singapore at 07:08, arrival: Seoul at 04:34.",flight_booking,7
