subject,body,text,category,category_id,id
🎟️ Your Chance to See Hael Husaini performing hits like [] Limited Seats Available,"Get ready, Kuala Lumpur! Hael Husaini brings their iconic sound to Zepp Kuala Lumpur on 08-08-2025. Be part of  fans cheering live.","🎟️ Your Chance to See Hael Husaini performing hits like [] Limited Seats Available Get ready, Kuala Lumpur! Hael Husaini brings their iconic sound to Zepp Kuala Lumpur on 08-08-2025. Be part of  fans cheering live.",concert_promotion,6,music_483
🙌 Get Ready for Justin Bieber for the  tour Tickets Going Fast!,"Get your spot now! Justin Bieber live at Jio World Convention Centre, Mumbai, on 05-07-2024.","🙌 Get Ready for Justin Bieber for the  tour Tickets Going Fast! Get your spot now! Justin Bieber live at Jio World Convention Centre, Mumbai, on 05-07-2024.",concert_promotion,6,music_484
✨ Get Ready for OneRepublic performing hits like [] Epic Night Ahead!,The Escape to Europe 2025 Tour tour lands in Fornebu! See OneRepublic at Unity Arena on 01-11-2025.,✨ Get Ready for OneRepublic performing hits like [] Epic Night Ahead! The Escape to Europe 2025 Tour tour lands in Fornebu! See OneRepublic at Unity Arena on 01-11-2025.,concert_promotion,6,music_485
💥 Your Chance to See Anirudh Ravichander on 09-04-2023 Secure Your Spot!,The concert you've been waiting for! Anirudh Ravichander at Gas South Arena (Duluth) on 09-04-2023.,💥 Your Chance to See Anirudh Ravichander on 09-04-2023 Secure Your Spot! The concert you've been waiting for! Anirudh Ravichander at Gas South Arena (Duluth) on 09-04-2023.,concert_promotion,6,music_486
🎤 Don't Miss TOMORROW X TOGETHER for the ACT : TOMORROW tour Live & Loud!,"Join TOMORROW X TOGETHER at Prudential Center in Newark on 01-10-2025! Experience hits like ['LO$ER=LO♡ER', 'Blue Hour', 'Blue Orangeade', 'Love Language', 'Over the Moon', 'Danger', 'Upside Down Kiss', 'Growing Pain', 'Frost', 'Good Boy Gone Bad', 'Farewell, Neverland', 'Maze in the Mirror', '0X1=LOVESONG (I Know I Love You)', 'Bird of Night', 'Sunday Driver', 'Dance With You', 'Ghost Girl', 'Take My Half', 'Dear Sputnik', 'No Rules', 'Deja Vu', 'Eternally', 'CROWN', 'Beautiful Strangers', 'Song of the Stars', 'Happy Fools', 'Cat & Dog', 'I’ll See You There Tomorrow', 'GGUM', 'MOA Diary (Dubaddu Wari Wari)'] and an unforgettable night for  fans.","🎤 Don't Miss TOMORROW X TOGETHER for the ACT : TOMORROW tour Live & Loud! Join TOMORROW X TOGETHER at Prudential Center in Newark on 01-10-2025! Experience hits like ['LO$ER=LO♡ER', 'Blue Hour', 'Blue Orangeade', 'Love Language', 'Over the Moon', 'Danger', 'Upside Down Kiss', 'Growing Pain', 'Frost', 'Good Boy Gone Bad', 'Farewell, Neverland', 'Maze in the Mirror', '0X1=LOVESONG (I Know I Love You)', 'Bird of Night', 'Sunday Driver', 'Dance With You', 'Ghost Girl', 'Take My Half', 'Dear Sputnik', 'No Rules', 'Deja Vu', 'Eternally', 'CROWN', 'Beautiful Strangers', 'Song of the Stars', 'Happy Fools', 'Cat & Dog', 'I’ll See You There Tomorrow', 'GGUM', 'MOA Diary (Dubaddu Wari Wari)'] and an unforgettable night for  fans.",concert_promotion,6,music_487
💥 Don't Miss Sam Smith for the To Be Free: New York City 2025 tour Secure Your Spot!,"Brooklyn: Sam Smith is coming. Warsaw, 30-10-2025.","💥 Don't Miss Sam Smith for the To Be Free: New York City 2025 tour Secure Your Spot! Brooklyn: Sam Smith is coming. Warsaw, 30-10-2025.",concert_promotion,6,music_488
❤️ Get Ready for TOMORROW X TOGETHER on 23-10-2025 – One Night Only!,"Love live music? TOMORROW X TOGETHER's  hits Tokyo at TOYOTA ARENA TOKYO on 23-10-2025. Don't miss ['Step by Step', 'Upside Down Kiss', 'Beautiful Strangers', 'Song of the Stars', 'Deja Vu', 'Where Do You Go?', ""Can't Stop""] performed live!","❤️ Get Ready for TOMORROW X TOGETHER on 23-10-2025 – One Night Only! Love live music? TOMORROW X TOGETHER's  hits Tokyo at TOYOTA ARENA TOKYO on 23-10-2025. Don't miss ['Step by Step', 'Upside Down Kiss', 'Beautiful Strangers', 'Song of the Stars', 'Deja Vu', 'Where Do You Go?', ""Can't Stop""] performed live!",concert_promotion,6,music_489
🎶 Experience MONSTA X performing hits like ['N the Front'] Don't Miss Out!,"All the hits, all the energy! MONSTA X live at Show! Music Core, Goyang-si, 13-09-2025.","🎶 Experience MONSTA X performing hits like ['N the Front'] Don't Miss Out! All the hits, all the energy! MONSTA X live at Show! Music Core, Goyang-si, 13-09-2025.",concert_promotion,6,music_490
"💥 Join Manj Musik, Raftaar & Nindy Kaur performing hits like [] Tickets Going Fast!","Tag your concert buddy! Manj Musik, Raftaar & Nindy Kaur at antiSocial, New Delhi, 19-02-2019.","💥 Join Manj Musik, Raftaar & Nindy Kaur performing hits like [] Tickets Going Fast! Tag your concert buddy! Manj Musik, Raftaar & Nindy Kaur at antiSocial, New Delhi, 19-02-2019.",concert_promotion,6,music_491
🎶 Experience Selena Gomez at American Airlines Arena Live & Loud!,Sing your heart out! Selena Gomez live at American Airlines Arena in Miami on 18-02-2021. Performances include ['Baila conmigo'].,🎶 Experience Selena Gomez at American Airlines Arena Live & Loud! Sing your heart out! Selena Gomez live at American Airlines Arena in Miami on 18-02-2021. Performances include ['Baila conmigo'].,concert_promotion,6,music_492
🙌 Get Ready for Crown Euphoria for the  tour Tickets Going Fast!,"Don't just stream—experience Crown Euphoria live at Mudhouse, New Brunswick, on 26-04-2025.","🙌 Get Ready for Crown Euphoria for the  tour Tickets Going Fast! Don't just stream—experience Crown Euphoria live at Mudhouse, New Brunswick, on 26-04-2025.",concert_promotion,6,music_493
🤘 See Ed Sheeran in Newark on 26-09-2025 Live & Loud!,"Love live music? Ed Sheeran's  hits Newark at Prudential Center on 26-09-2025. Don't miss ['Castle on the Hill', 'Shivers', 'The A Team', ""Don't"", 'Camera', 'Sapphire', 'Perfect', 'Azizam', 'Shape of You', 'Bad Habits'] performed live!","🤘 See Ed Sheeran in Newark on 26-09-2025 Live & Loud! Love live music? Ed Sheeran's  hits Newark at Prudential Center on 26-09-2025. Don't miss ['Castle on the Hill', 'Shivers', 'The A Team', ""Don't"", 'Camera', 'Sapphire', 'Perfect', 'Azizam', 'Shape of You', 'Bad Habits'] performed live!",concert_promotion,6,music_494
🕺 Get Ready for Ali Badshah in Toronto Live & Loud!,"Dazzling lights, incredible sound, Ali Badshah! Danforth Music Hall, Toronto, 26-06-2022.","🕺 Get Ready for Ali Badshah in Toronto Live & Loud! Dazzling lights, incredible sound, Ali Badshah! Danforth Music Hall, Toronto, 26-06-2022.",concert_promotion,6,music_495
🙌 Get Ready for Calvin Harris at Tokyo Odaiba Ultra Park Ⅱ – One Night Only!,"Experience Calvin Harris like never before. Tokyo Odaiba Ultra Park Ⅱ, Tokyo, 14-09-2025. Top songs include [].","🙌 Get Ready for Calvin Harris at Tokyo Odaiba Ultra Park Ⅱ – One Night Only! Experience Calvin Harris like never before. Tokyo Odaiba Ultra Park Ⅱ, Tokyo, 14-09-2025. Top songs include [].",concert_promotion,6,music_496
❤️ The Ultimate IU Experience on 22-09-2024 Tickets Going Fast!,"From classics to new hits: IU performs ['Holssi', 'Jam Jam', 'Ah puh', 'BBIBBI', 'Obliviate', 'Celebrity', 'Blueming', 'LILAC', 'I stan U', 'Bye, Summer', 'Havana', 'Meaning of You', 'Through the Night', 'Last Fantasy', 'Shopper', 'Secret', 'YOU&I', 'Love wins all', 'Shh..', 'Twenty-three', 'Holssi', 'Autumn Morning', 'strawberry moon', 'unlucky', 'You Know', 'Dreams in Summer Night'] live at Seoul World Cup Stadium (Seoul) on 22-09-2024.","❤️ The Ultimate IU Experience on 22-09-2024 Tickets Going Fast! From classics to new hits: IU performs ['Holssi', 'Jam Jam', 'Ah puh', 'BBIBBI', 'Obliviate', 'Celebrity', 'Blueming', 'LILAC', 'I stan U', 'Bye, Summer', 'Havana', 'Meaning of You', 'Through the Night', 'Last Fantasy', 'Shopper', 'Secret', 'YOU&I', 'Love wins all', 'Shh..', 'Twenty-three', 'Holssi', 'Autumn Morning', 'strawberry moon', 'unlucky', 'You Know', 'Dreams in Summer Night'] live at Seoul World Cup Stadium (Seoul) on 22-09-2024.",concert_promotion,6,music_497
💥 Your Chance to See TOMORROW X TOGETHER on 23-10-2025 Secure Your Spot!,Announcing: TOMORROW X TOGETHER at TOYOTA ARENA TOKYO on 23-10-2025.,💥 Your Chance to See TOMORROW X TOGETHER on 23-10-2025 Secure Your Spot! Announcing: TOMORROW X TOGETHER at TOYOTA ARENA TOKYO on 23-10-2025.,concert_promotion,6,music_498
🎸 Experience Advaita in Brighton Live & Loud!,"Advaita anniversary tour! Concorde 2, Brighton, 14-05-2009. Celebrate with hits like [].","🎸 Experience Advaita in Brighton Live & Loud! Advaita anniversary tour! Concorde 2, Brighton, 14-05-2009. Celebrate with hits like [].",concert_promotion,6,music_499
✨ Get Ready for EXO performing hits like ['Git It Up!'] Epic Night Ahead!,"A special night with EXO: Tokyo Dome, Tokyo, 09-08-2025.","✨ Get Ready for EXO performing hits like ['Git It Up!'] Epic Night Ahead! A special night with EXO: Tokyo Dome, Tokyo, 09-08-2025.",concert_promotion,6,music_500
🎤 Experience Nikhil D’Souza for the  tour – One Night Only!,"Early bird tickets end soon! Nikhil D’Souza at The Waiting Room, Hackney, 21-05-2018.","🎤 Experience Nikhil D’Souza for the  tour – One Night Only! Early bird tickets end soon! Nikhil D’Souza at The Waiting Room, Hackney, 21-05-2018.",concert_promotion,6,music_501
🎉 See BLACKPINK in Kota Administrasi Jakarta Pusat at Stadion Utama Gelora Bung Karno Tickets Going Fast!,"Experience the incredible stage presence of BLACKPINK at Stadion Utama Gelora Bung Karno, Kota Administrasi Jakarta Pusat, on 01-11-2025.","🎉 See BLACKPINK in Kota Administrasi Jakarta Pusat at Stadion Utama Gelora Bung Karno Tickets Going Fast! Experience the incredible stage presence of BLACKPINK at Stadion Utama Gelora Bung Karno, Kota Administrasi Jakarta Pusat, on 01-11-2025.",concert_promotion,6,music_502
🎸 Don't Miss IU for the  tour Don't Miss Out!,"The atmosphere will be electric! IU performs ['Bye, Summer', 'eight', 'Marshmallow', 'Divine Song of the Millennium', 'Someday', 'Crayon', 'Name', 'Red Sneakers', 'Blueming', ""Square's Dream"", 'Through the Night', 'Heart', 'Meaning of You', 'I stan U', 'Dreams in Summer Night'] at KSPO DOME, Seoul, on 13-09-2025.","🎸 Don't Miss IU for the  tour Don't Miss Out! The atmosphere will be electric! IU performs ['Bye, Summer', 'eight', 'Marshmallow', 'Divine Song of the Millennium', 'Someday', 'Crayon', 'Name', 'Red Sneakers', 'Blueming', ""Square's Dream"", 'Through the Night', 'Heart', 'Meaning of You', 'I stan U', 'Dreams in Summer Night'] at KSPO DOME, Seoul, on 13-09-2025.",concert_promotion,6,music_503
🙌 Get Ready for G.E.M. for the I Am Gloria tour Tickets Going Fast!,"The soundtrack to your life, performed live. G.E.M. in Shanghai at HongKou Stadium on 19-09-2025.","🙌 Get Ready for G.E.M. for the I Am Gloria tour Tickets Going Fast! The soundtrack to your life, performed live. G.E.M. in Shanghai at HongKou Stadium on 19-09-2025.",concert_promotion,6,music_504
🙌 Get Ready for Enrique Iglesias for the  tour Tickets Going Fast!,"The atmosphere will be electric! Enrique Iglesias performs [] at Estadio de Gran Canaria, Las Palmas de Gran Canaria, on 05-07-2025.","🙌 Get Ready for Enrique Iglesias for the  tour Tickets Going Fast! The atmosphere will be electric! Enrique Iglesias performs [] at Estadio de Gran Canaria, Las Palmas de Gran Canaria, on 05-07-2025.",concert_promotion,6,music_505
🚨 Experience IU in Seoul Don't Miss Out!,"IU is back! Catch them live at KSPO DOME, Seoul, on 13-09-2025. Sing along to ['Bye, Summer', 'eight', 'Marshmallow', 'Divine Song of the Millennium', 'Someday', 'Crayon', 'Name', 'Red Sneakers', 'Blueming', ""Square's Dream"", 'Through the Night', 'Heart', 'Meaning of You', 'I stan U', 'Dreams in Summer Night'] and more.","🚨 Experience IU in Seoul Don't Miss Out! IU is back! Catch them live at KSPO DOME, Seoul, on 13-09-2025. Sing along to ['Bye, Summer', 'eight', 'Marshmallow', 'Divine Song of the Millennium', 'Someday', 'Crayon', 'Name', 'Red Sneakers', 'Blueming', ""Square's Dream"", 'Through the Night', 'Heart', 'Meaning of You', 'I stan U', 'Dreams in Summer Night'] and more.",concert_promotion,6,music_506
🎟️ Experience Kailash Kher at BITS Pilani Goa Limited Seats Available,"The atmosphere will be electric! Kailash Kher performs [] at BITS Pilani Goa, Goa, on 02-11-2011.","🎟️ Experience Kailash Kher at BITS Pilani Goa Limited Seats Available The atmosphere will be electric! Kailash Kher performs [] at BITS Pilani Goa, Goa, on 02-11-2011.",concert_promotion,6,music_507
🔥 Catch Leehom Wang Live at Taipei Arena Epic Night Ahead!,"Leehom Wang is back! Catch them live at Taipei Arena, Taipei, on 10-05-2008. Sing along to ['Overture - Heroes Of Earth', 'Heroes Of Earth (Hero)', 'Open Your Heart', 'LOVE YOU=LOVE ME', 'Revolution', 'You are My Love', 'Kiss Goodbye', ""Forever's First Day"", 'DJ part', 'Ya Birthday', ""I'm Lovin' It"", 'Girl friend', 'Beethoven', 'First Morning', ""Don't Be Afraid"", 'Big City Small Love', 'Follow Me', 'W-H-Y', 'A Simple Song', 'If You Hear My Song', 'Crying Palm', 'Love Love Love', 'You Raise Me Up', 'White Paper', 'You Are Not Here', 'Forever Love', 'Julia', 'chinked-out + DJ Johnny', 'Zài méi biān', 'Hua Tian Cuo', '(Shangri-La', 'Faraway Place', 'Dragon', ""Can't Miss you"", 'The One and  Only'] and more.","🔥 Catch Leehom Wang Live at Taipei Arena Epic Night Ahead! Leehom Wang is back! Catch them live at Taipei Arena, Taipei, on 10-05-2008. Sing along to ['Overture - Heroes Of Earth', 'Heroes Of Earth (Hero)', 'Open Your Heart', 'LOVE YOU=LOVE ME', 'Revolution', 'You are My Love', 'Kiss Goodbye', ""Forever's First Day"", 'DJ part', 'Ya Birthday', ""I'm Lovin' It"", 'Girl friend', 'Beethoven', 'First Morning', ""Don't Be Afraid"", 'Big City Small Love', 'Follow Me', 'W-H-Y', 'A Simple Song', 'If You Hear My Song', 'Crying Palm', 'Love Love Love', 'You Raise Me Up', 'White Paper', 'You Are Not Here', 'Forever Love', 'Julia', 'chinked-out + DJ Johnny', 'Zài méi biān', 'Hua Tian Cuo', '(Shangri-La', 'Faraway Place', 'Dragon', ""Can't Miss you"", 'The One and  Only'] and more.",concert_promotion,6,music_508
❤️ Don't Miss The F16s performing hits like [] Live & Loud!,"Low ticket warning! The F16s live in Bangalore at Embassy International Riding School, 17-12-2023.","❤️ Don't Miss The F16s performing hits like [] Live & Loud! Low ticket warning! The F16s live in Bangalore at Embassy International Riding School, 17-12-2023.",concert_promotion,6,music_509
❤️ Get Ready for Siti Nurhaliza on 23-09-2013 – One Night Only!,"It's official: Siti Nurhaliza is performing at Istana Budaya in Kuala Lumpur on 23-09-2013. Experience ['Sedayung Makyung / Ala Donde', 'Nirmala', 'Kurik Kundi', 'Bunga Melor / Mahligai Permata', 'Patah Hati / Janji / Kau Pergi Tanpa Pesan', 'Dikir Barat', 'Masri Manis / Kaparinyo / Sulam Sembilan', 'Jangan di Tanya / Joget Kasih Tak Sudah / Joget Pahang', 'Bulan Yang Mesra / Empat Dara / Hati Kama', 'Beat It', 'Cek Mek Molek', 'Laksamana Raja di Laut', 'Ketawalah Lagi', 'Ada Masa Mata / Bintang Malam', 'Bahtera Merdeka', 'Biarlah Rahsia', 'Rampaianku', 'Damak', 'Balqis / Ya Maulai', 'Cindai', 'Popaleh Weh'] live!","❤️ Get Ready for Siti Nurhaliza on 23-09-2013 – One Night Only! It's official: Siti Nurhaliza is performing at Istana Budaya in Kuala Lumpur on 23-09-2013. Experience ['Sedayung Makyung / Ala Donde', 'Nirmala', 'Kurik Kundi', 'Bunga Melor / Mahligai Permata', 'Patah Hati / Janji / Kau Pergi Tanpa Pesan', 'Dikir Barat', 'Masri Manis / Kaparinyo / Sulam Sembilan', 'Jangan di Tanya / Joget Kasih Tak Sudah / Joget Pahang', 'Bulan Yang Mesra / Empat Dara / Hati Kama', 'Beat It', 'Cek Mek Molek', 'Laksamana Raja di Laut', 'Ketawalah Lagi', 'Ada Masa Mata / Bintang Malam', 'Bahtera Merdeka', 'Biarlah Rahsia', 'Rampaianku', 'Damak', 'Balqis / Ya Maulai', 'Cindai', 'Popaleh Weh'] live!",concert_promotion,6,music_510
✨ Experience Nicki Minaj on 06-10-2024 Limited Seats Available,"Low ticket warning! Nicki Minaj live in Miami at Kaseya Center, 06-10-2024.","✨ Experience Nicki Minaj on 06-10-2024 Limited Seats Available Low ticket warning! Nicki Minaj live in Miami at Kaseya Center, 06-10-2024.",concert_promotion,6,music_511
"✨ Get Ready for Imagine Dragons performing hits like ['Fire in These Hills', 'Thunder', 'Bones', 'Take Me to the Beach', 'Shots', 'Whatever It Takes', 'Next to Me', 'I Bet My Life', 'Bad Liar', 'On Top of the World', 'Wake Up', 'Radioactive', 'Demons', 'Natural', 'Walking the Wire', 'Sharks', 'Enemy', 'Birds', 'Follow You', 'Believer', 'Fire in These Hills'] Epic Night Ahead!","Love live music? Imagine Dragons's Loom World Tour hits Belo Horizonte at Mineirão on 26-10-2025. Don't miss ['Fire in These Hills', 'Thunder', 'Bones', 'Take Me to the Beach', 'Shots', 'Whatever It Takes', 'Next to Me', 'I Bet My Life', 'Bad Liar', 'On Top of the World', 'Wake Up', 'Radioactive', 'Demons', 'Natural', 'Walking the Wire', 'Sharks', 'Enemy', 'Birds', 'Follow You', 'Believer', 'Fire in These Hills'] performed live!","✨ Get Ready for Imagine Dragons performing hits like ['Fire in These Hills', 'Thunder', 'Bones', 'Take Me to the Beach', 'Shots', 'Whatever It Takes', 'Next to Me', 'I Bet My Life', 'Bad Liar', 'On Top of the World', 'Wake Up', 'Radioactive', 'Demons', 'Natural', 'Walking the Wire', 'Sharks', 'Enemy', 'Birds', 'Follow You', 'Believer', 'Fire in These Hills'] Epic Night Ahead! Love live music? Imagine Dragons's Loom World Tour hits Belo Horizonte at Mineirão on 26-10-2025. Don't miss ['Fire in These Hills', 'Thunder', 'Bones', 'Take Me to the Beach', 'Shots', 'Whatever It Takes', 'Next to Me', 'I Bet My Life', 'Bad Liar', 'On Top of the World', 'Wake Up', 'Radioactive', 'Demons', 'Natural', 'Walking the Wire', 'Sharks', 'Enemy', 'Birds', 'Follow You', 'Believer', 'Fire in These Hills'] performed live!",concert_promotion,6,music_512
✨ Get Ready for Ed Sheeran at Hammerstein Ballroom Secure Your Spot!,"Dazzling lights, incredible sound, Ed Sheeran! Hammerstein Ballroom, New York, 29-09-2025.","✨ Get Ready for Ed Sheeran at Hammerstein Ballroom Secure Your Spot! Dazzling lights, incredible sound, Ed Sheeran! Hammerstein Ballroom, New York, 29-09-2025.",concert_promotion,6,music_513
🙌 Get Ready for Ankur Tewari & The Ghalat Family at Café du Nord – One Night Only!,"The wait is over! Ankur Tewari & The Ghalat Family takes the stage at Café du Nord, San Francisco, on 09-03-2025. Reserve your spot here: https://www.setlist.fm/setlist/ankur-tewari-and-the-ghalat-family/2025/cafe-du-nord-san-francisco-ca-7b58ba90.html.","🙌 Get Ready for Ankur Tewari & The Ghalat Family at Café du Nord – One Night Only! The wait is over! Ankur Tewari & The Ghalat Family takes the stage at Café du Nord, San Francisco, on 09-03-2025. Reserve your spot here: https://www.setlist.fm/setlist/ankur-tewari-and-the-ghalat-family/2025/cafe-du-nord-san-francisco-ca-7b58ba90.html.",concert_promotion,6,music_514
🎤 See Hins Cheung in Niagara Falls for the  tour Don't Miss Out!,"Hins Cheung brings chart-topping hits like [] to OLG Stage at Fallsview Casino, Niagara Falls, 03-08-2024.","🎤 See Hins Cheung in Niagara Falls for the  tour Don't Miss Out! Hins Cheung brings chart-topping hits like [] to OLG Stage at Fallsview Casino, Niagara Falls, 03-08-2024.",concert_promotion,6,music_515
🎤 See Jolin Tsai in Zayton for the  tour Don't Miss Out!,Announcing: Jolin Tsai at Quanzhou Olympic Sports Centre on 04-05-2024.,🎤 See Jolin Tsai in Zayton for the  tour Don't Miss Out! Announcing: Jolin Tsai at Quanzhou Olympic Sports Centre on 04-05-2024.,concert_promotion,6,music_516
🎟️ Your Chance to See Advaita performing hits like [] Limited Seats Available,Advaita adds a show in Brighton at Concorde 2 on 14-05-2009. Get your tickets now!,🎟️ Your Chance to See Advaita performing hits like [] Limited Seats Available Advaita adds a show in Brighton at Concorde 2 on 14-05-2009. Get your tickets now!,concert_promotion,6,music_517
🕺 Get Ready for Siti Nurhaliza in Kuala Lumpur Live & Loud!,The Konsert Lentera Timur tour lands in Kuala Lumpur! See Siti Nurhaliza at Istana Budaya on 22-09-2013.,🕺 Get Ready for Siti Nurhaliza in Kuala Lumpur Live & Loud! The Konsert Lentera Timur tour lands in Kuala Lumpur! See Siti Nurhaliza at Istana Budaya on 22-09-2013.,concert_promotion,6,music_518
🕺 Your Chance to See Thermal and a Quarter for the  tour Don't Miss Out!,"One night only: Thermal and a Quarter live at NUALS, Kochi on 28-02-2015. Get your tickets now!","🕺 Your Chance to See Thermal and a Quarter for the  tour Don't Miss Out! One night only: Thermal and a Quarter live at NUALS, Kochi on 28-02-2015. Get your tickets now!",concert_promotion,6,music_519
❤️ The Ultimate Kat-Rick Experience in Dubai Limited Seats Available,"Early bird tickets end soon! Kat-Rick at The Hungry Monkey, Dubai, 04-10-2018.","❤️ The Ultimate Kat-Rick Experience in Dubai Limited Seats Available Early bird tickets end soon! Kat-Rick at The Hungry Monkey, Dubai, 04-10-2018.",concert_promotion,6,music_520
🕺 Your Chance to See BigBang for the  tour Don't Miss Out!,Don't wait! See BigBang live at Scene Grefsenkollen on 21-06-2025. Limited tickets remaining.,🕺 Your Chance to See BigBang for the  tour Don't Miss Out! Don't wait! See BigBang live at Scene Grefsenkollen on 21-06-2025. Limited tickets remaining.,concert_promotion,6,music_521
🤘 Experience Jay Chou performing hits like [] 🎟️ Get Tickets Now!,Love live music? Jay Chou's Carnival World Tour hits Hong Kong at Kai Tak Stadium on 28-06-2025. Don't miss [] performed live!,🤘 Experience Jay Chou performing hits like [] 🎟️ Get Tickets Now! Love live music? Jay Chou's Carnival World Tour hits Hong Kong at Kai Tak Stadium on 28-06-2025. Don't miss [] performed live!,concert_promotion,6,music_522
🤘 The Ultimate Jubin Nautiyal Experience for the  tour Don't Miss Out!,"All the hits, all the energy! Jubin Nautiyal live at Brisbane Convention Centre, Brisbane, 09-06-2023.","🤘 The Ultimate Jubin Nautiyal Experience for the  tour Don't Miss Out! All the hits, all the energy! Jubin Nautiyal live at Brisbane Convention Centre, Brisbane, 09-06-2023.",concert_promotion,6,music_523
🎟️ Join Advaita at Concorde 2 Epic Night Ahead!,"Experience Advaita like never before. Concorde 2, Brighton, 14-05-2009. Top songs include [].","🎟️ Join Advaita at Concorde 2 Epic Night Ahead! Experience Advaita like never before. Concorde 2, Brighton, 14-05-2009. Top songs include [].",concert_promotion,6,music_524
🌟 Get Ready for Hins Cheung at Wan Chai Harbourfront – One Night Only!,Hins Cheung adds a show in Hong Kong at Wan Chai Harbourfront on 24-10-2025. Get your tickets now!,🌟 Get Ready for Hins Cheung at Wan Chai Harbourfront – One Night Only! Hins Cheung adds a show in Hong Kong at Wan Chai Harbourfront on 24-10-2025. Get your tickets now!,concert_promotion,6,music_525
🕺 Your Chance to See Atif Aslam for the  tour Don't Miss Out!,Final release tickets for Atif Aslam at Ahoy (Rotterdam) on 15-09-2024. Act fast!,🕺 Your Chance to See Atif Aslam for the  tour Don't Miss Out! Final release tickets for Atif Aslam at Ahoy (Rotterdam) on 15-09-2024. Act fast!,concert_promotion,6,music_526
🎸 The Ultimate Shawn Mendes Experience on 14-10-2025 Be There!,"As part of On The Road Again Tour, Shawn Mendes stops at Frost Amphitheater, Stanford, on 14-10-2025.","🎸 The Ultimate Shawn Mendes Experience on 14-10-2025 Be There! As part of On The Road Again Tour, Shawn Mendes stops at Frost Amphitheater, Stanford, on 14-10-2025.",concert_promotion,6,music_527
🙌 Experience Swarathma at Palace Grounds Tickets Going Fast!,Studio hits to live thrills: Swarathma performs at Palace Grounds on 22-02-2010.,🙌 Experience Swarathma at Palace Grounds Tickets Going Fast! Studio hits to live thrills: Swarathma performs at Palace Grounds on 22-02-2010.,concert_promotion,6,music_528
💥 Join Mayday Parade performing hits like [] Tickets Going Fast!,"Experience Mayday Parade like never before. Boeing Center at Tech Port, San Antonio, 26-10-2025. Top songs include [].","💥 Join Mayday Parade performing hits like [] Tickets Going Fast! Experience Mayday Parade like never before. Boeing Center at Tech Port, San Antonio, 26-10-2025. Top songs include [].",concert_promotion,6,music_529
🚨 Experience Mayday Parade in Madison Don't Miss Out!,Mayday Parade. Madison. The Sylvee. 31-10-2025. Tickets: https://www.setlist.fm/setlist/mayday-parade/2025/the-sylvee-madison-wi-7b442e58.html.,🚨 Experience Mayday Parade in Madison Don't Miss Out! Mayday Parade. Madison. The Sylvee. 31-10-2025. Tickets: https://www.setlist.fm/setlist/mayday-parade/2025/the-sylvee-madison-wi-7b442e58.html.,concert_promotion,6,music_530
🎶 Experience The Local Train performing hits like [] Don't Miss Out!,"Witness The Local Train's passion on stage at Mahalakshmi Lawns, Pune, 08-12-2018.  fans expected.","🎶 Experience The Local Train performing hits like [] Don't Miss Out! Witness The Local Train's passion on stage at Mahalakshmi Lawns, Pune, 08-12-2018.  fans expected.",concert_promotion,6,music_531
💥 Don't Miss Chris Sia for the  tour Secure Your Spot!,Feel the energy as Chris Sia rocks Leesburg at Downtown on 21-09-2024. Tickets are moving fast!,💥 Don't Miss Chris Sia for the  tour Secure Your Spot! Feel the energy as Chris Sia rocks Leesburg at Downtown on 21-09-2024. Tickets are moving fast!,concert_promotion,6,music_532
✨ Your Chance to See Mayday in Xiamen Epic Night Ahead!,"Xiamen: Mayday is coming. Xiamen Sports Center Stadium, 26-10-2025.","✨ Your Chance to See Mayday in Xiamen Epic Night Ahead! Xiamen: Mayday is coming. Xiamen Sports Center Stadium, 26-10-2025.",concert_promotion,6,music_533
"💥 Join Coldplay performing hits like ['Light Through the Veins', 'Flying Theme', 'Music of the Spheres', 'Higher Power', 'Adventure of a Lifetime', 'Paradise', 'The Scientist', 'Viva la Vida', 'Hymn for the Weekend', 'Everyday Life', 'Bani Adam', 'Arabesque', 'Yellow', 'Human Heart', 'People of the Pride', 'Clocks', 'WE PRAY', 'Infinity Sign', 'Something Just Like This', 'My Universe', 'A Sky Full of Stars', 'Sunrise', 'Sparks', 'The Jumbotron Song', 'Fix You', 'feelslikeimfallinginlove', 'ALL MY LOVE', 'A Wave'] Tickets Going Fast!",Coldplay // London // Wembley Stadium // 04-09-2025. Get tickets at https://www.setlist.fm/setlist/coldplay/2025/wembley-stadium-london-england-2b530c2e.html.,"💥 Join Coldplay performing hits like ['Light Through the Veins', 'Flying Theme', 'Music of the Spheres', 'Higher Power', 'Adventure of a Lifetime', 'Paradise', 'The Scientist', 'Viva la Vida', 'Hymn for the Weekend', 'Everyday Life', 'Bani Adam', 'Arabesque', 'Yellow', 'Human Heart', 'People of the Pride', 'Clocks', 'WE PRAY', 'Infinity Sign', 'Something Just Like This', 'My Universe', 'A Sky Full of Stars', 'Sunrise', 'Sparks', 'The Jumbotron Song', 'Fix You', 'feelslikeimfallinginlove', 'ALL MY LOVE', 'A Wave'] Tickets Going Fast! Coldplay // London // Wembley Stadium // 04-09-2025. Get tickets at https://www.setlist.fm/setlist/coldplay/2025/wembley-stadium-london-england-2b530c2e.html.",concert_promotion,6,music_534
